date,outlet_name,item_name,net_revenue,quantity,brand,wok_id,hour_slot,order_type,basic_amt,void_amt,product_id,day_no,day_of_week
2025-12-05,QAFFEINE SECUNDERABAD,LARGE ELACHI TEA,278.0,2,QAFFEINE,QOH0011,15-16,Carry-Out,278,0,11297,5,FRIDAY
2025-12-05,QAFFEINE SECUNDERABAD,ALMOND MILK.,59.0,1,QAFFEINE,QOH0011,15-16,Carry-Out,59,0,11300,5,FRIDAY
2025-12-05,QAFFEINE SECUNDERABAD,STRAWBERRY THICK SHAKE,203.0,1,QAFFEINE,QOH0011,15-16,Carry-Out,203,0,12027,5,FRIDAY
2025-12-05,QAFFEINE SECUNDERABAD,NUTELLA CRUNCHY THICK SHAKE,406.0,2,QAFFEINE,QOH0011,15-16,Carry-Out,406,0,12029,5,FRIDAY
2025-12-05,QAFFEINE SECUNDERABAD,GINGER TEA,278.0,2,QAFFEINE,QOH0011,16-17,Carry-Out,278,0,145,5,FRIDAY
2025-12-05,QAFFEINE SECUNDERABAD,ICED CAFE AMERICANO,150.0,1,QAFFEINE,QOH0011,16-17,Carry-Out,150,0,501,5,FRIDAY
2025-12-05,QAFFEINE SECUNDERABAD,GOAN KOKUM SLUSH,161.0,1,QAFFEINE,QOH0011,16-17,Carry-Out,161,0,8654,5,FRIDAY
2025-12-05,QAFFEINE SECUNDERABAD,CAFE LATTE ( HOT),1127.0,7,QAFFEINE,QOH0011,16-17,Carry-Out,1127,0,8870,5,FRIDAY
2025-12-05,QAFFEINE SECUNDERABAD,SIGNATURE HOT CHOCOLATE,175.0,1,QAFFEINE,QOH0011,16-17,Carry-Out,175,0,9117,5,FRIDAY
2025-12-05,QAFFEINE SECUNDERABAD,CHOCO LOADED COLD COFFEE,352.8,2,QAFFEINE,QOH0011,16-17,Carry-Out,392,0,9119,5,FRIDAY
2025-12-05,QAFFEINE SECUNDERABAD,KIT KAT THICK SHAKE,203.0,1,QAFFEINE,QOH0011,16-17,Carry-Out,203,0,9123,5,FRIDAY
2025-12-05,QAFFEINE SECUNDERABAD,MASALA TEA,278.0,2,QAFFEINE,QOH0011,16-17,Carry-Out,278,0,9128,5,FRIDAY
2025-12-05,QAFFEINE SECUNDERABAD,FRENCH CHILLI CHEESE TOASTIE,153.0,1,QAFFEINE,QOH0011,16-17,Carry-Out,153,0,10153,5,FRIDAY
2025-12-05,QAFFEINE SECUNDERABAD,CORTADO,59.5,1,QAFFEINE,QOH0011,16-17,Carry-Out,119,0,11731,5,FRIDAY
2025-12-05,QAFFEINE SECUNDERABAD,NUTELLA CRUNCHY THICK SHAKE,203.0,1,QAFFEINE,QOH0011,16-17,Carry-Out,203,0,12029,5,FRIDAY
2025-12-05,QAFFEINE SECUNDERABAD,BRIOCHE CHICKEN SANDWICH,194.4,1,QAFFEINE,QOH0011,16-17,Carry-Out,216,0,18038,5,FRIDAY
2025-12-05,QAFFEINE SECUNDERABAD,CLASSIC CHICKEN POTPIE,132.0,1,QAFFEINE,QOH0011,16-17,Carry-Out,132,0,20639,5,FRIDAY
2025-12-05,QAFFEINE SECUNDERABAD,BEIGIAN CHOCOLATE TRUFFLE,188.1,1,QAFFEINE,QOH0011,16-17,Carry-Out,209,0,20647,5,FRIDAY
2025-12-05,QAFFEINE SECUNDERABAD,CAFE LATTE ( HOT),322.0,2,QAFFEINE,QOH0011,17-18,Carry-Out,322,0,8870,5,FRIDAY
2025-12-05,QAFFEINE SECUNDERABAD,AMERICANO,119.0,1,QAFFEINE,QOH0011,17-18,Carry-Out,119,0,8877,5,FRIDAY
2025-12-05,QAFFEINE SECUNDERABAD,WALNUT BROWNIE,153.0,1,QAFFEINE,QOH0011,17-18,Carry-Out,153,0,10155,5,FRIDAY
2025-12-05,QAFFEINE SECUNDERABAD,BLUEBERRY CHEESE CAKE,209.0,1,QAFFEINE,QOH0011,17-18,Carry-Out,209,0,10966,5,FRIDAY
2025-12-05,QAFFEINE SECUNDERABAD,MEDITERRIAN CROISSANT,202.0,1,QAFFEINE,QOH0011,17-18,Carry-Out,202,0,20637,5,FRIDAY
2025-12-05,QAFFEINE SECUNDERABAD,CARROT CAKE,111.0,1,QAFFEINE,QOH0011,17-18,Carry-Out,111,0,20641,5,FRIDAY
2025-12-05,QAFFEINE SECUNDERABAD,PANEER TIKKA GALETTE,348.0,3,QAFFEINE,QOH0011,17-18,Carry-Out,348,0,20648,5,FRIDAY
2025-12-05,QAFFEINE SECUNDERABAD,QAFFEINE WATER,57.14,1,QAFFEINE,QOH0011,18-19,Carry-Out,57.14,0,405,5,FRIDAY
2025-12-05,QAFFEINE SECUNDERABAD,CAFE LATTE ( HOT),161.0,1,QAFFEINE,QOH0011,18-19,Carry-Out,161,0,8870,5,FRIDAY
2025-12-05,QAFFEINE SECUNDERABAD,FRENCH CHILLI CHEESE TOASTIE,153.0,1,QAFFEINE,QOH0011,18-19,Carry-Out,153,0,10153,5,FRIDAY
2025-12-05,QAFFEINE SECUNDERABAD,QAFFEINE WATER,285.7,5,QAFFEINE,QOH0011,19-20,Carry-Out,285.7,0,405,5,FRIDAY
2025-12-05,QAFFEINE SECUNDERABAD,AMERICANO,107.1,1,QAFFEINE,QOH0011,19-20,Carry-Out,119,0,8877,5,FRIDAY
2025-12-05,QAFFEINE SECUNDERABAD,BELGIUM CHOCOLATE PASTRY,163.8,1,QAFFEINE,QOH0011,19-20,Carry-Out,182,0,10134,5,FRIDAY
2025-12-05,QAFFEINE SECUNDERABAD,BUTTER CROISSANT,306.0,2,QAFFEINE,QOH0011,19-20,Carry-Out,306,0,10142,5,FRIDAY
2025-12-05,QAFFEINE SECUNDERABAD,BLUEBERRY CHEESE CAKE,606.1,3,QAFFEINE,QOH0011,19-20,Carry-Out,627,0,10966,5,FRIDAY
2025-12-05,QAFFEINE SECUNDERABAD,CHICKEN AFGHANI SANDWICH,188.1,1,QAFFEINE,QOH0011,19-20,Carry-Out,209,0,14387,5,FRIDAY
2025-12-05,QAFFEINE SECUNDERABAD,BRIOCHE CHICKEN SANDWICH,216.0,1,QAFFEINE,QOH0011,19-20,Carry-Out,216,0,18038,5,FRIDAY
2025-12-05,QAFFEINE SECUNDERABAD,CLASSIC CHICKEN POTPIE,132.0,1,QAFFEINE,QOH0011,19-20,Carry-Out,132,0,20639,5,FRIDAY
2025-12-05,QAFFEINE SECUNDERABAD,BLUEBERRY THICK SHAKE,152.25,1,QAFFEINE,QOH0011,20-21,Carry-Out,203,0,12028,5,FRIDAY
2025-12-05,QAFFEINE SECUNDERABAD,CLASSIC CHICKEN POTPIE,198.0,2,QAFFEINE,QOH0011,20-21,Carry-Out,264,0,20639,5,FRIDAY
2025-12-05,QAFFEINE SECUNDERABAD,DETOX,278.0,2,QAFFEINE,QOH0011,21-22,Carry-Out,278,0,146,5,FRIDAY
2025-12-05,QAFFEINE SECUNDERABAD,FLAT WHITE,308.0,2,QAFFEINE,QOH0011,21-22,Carry-Out,308,0,388,5,FRIDAY
2025-12-05,QAFFEINE SECUNDERABAD,QAFFEINE WATER,285.7,5,QAFFEINE,QOH0011,21-22,Carry-Out,285.7,0,405,5,FRIDAY
2025-12-05,QAFFEINE SECUNDERABAD,CAFE LATTE ( HOT),144.9,1,QAFFEINE,QOH0011,21-22,Carry-Out,161,0,8870,5,FRIDAY
2025-12-05,QAFFEINE SECUNDERABAD,AMERICANO,238.0,2,QAFFEINE,QOH0011,21-22,Carry-Out,238,0,8877,5,FRIDAY
2025-12-05,QAFFEINE SECUNDERABAD,SIGNATURE HOT CHOCOLATE,507.5,3,QAFFEINE,QOH0011,21-22,Carry-Out,525,0,9117,5,FRIDAY
2025-12-05,QAFFEINE SECUNDERABAD,CHOCO LOADED COLD COFFEE,176.4,1,QAFFEINE,QOH0011,21-22,Carry-Out,196,0,9119,5,FRIDAY
2025-12-05,QAFFEINE SECUNDERABAD,OREO CHOCOLATE THICK SHAKE,203.0,1,QAFFEINE,QOH0011,21-22,Carry-Out,203,0,9122,5,FRIDAY
2025-12-06,QAFFEINE SECUNDERABAD,CAFE LATTE ( HOT),644.0,4,QAFFEINE,QOH0011,9-10,Carry-Out,644,0,8870,6,SATURDAY
2025-12-06,QAFFEINE SECUNDERABAD,AMERICANO,119.0,1,QAFFEINE,QOH0011,9-10,Carry-Out,119,0,8877,6,SATURDAY
2025-12-06,QAFFEINE SECUNDERABAD,LARGE GINGER TEA,139.0,1,QAFFEINE,QOH0011,9-10,Carry-Out,139,0,11299,6,SATURDAY
2025-12-06,QAFFEINE SECUNDERABAD,CORTADO,119.0,1,QAFFEINE,QOH0011,9-10,Carry-Out,119,0,11731,6,SATURDAY
2025-12-06,QAFFEINE SECUNDERABAD,ALMOND LATTE,196.0,1,QAFFEINE,QOH0011,9-10,Carry-Out,196,0,14306,6,SATURDAY
2025-12-06,QAFFEINE SECUNDERABAD,BRIOCHE PANEER SANDWICH,209.0,1,QAFFEINE,QOH0011,9-10,Carry-Out,209,0,18037,6,SATURDAY
2025-12-06,QAFFEINE SECUNDERABAD,QAFFEINE WATER,57.14,1,QAFFEINE,QOH0011,10-11,Carry-Out,57.14,0,405,6,SATURDAY
2025-12-06,QAFFEINE SECUNDERABAD,CAFE LATTE ( HOT),322.0,2,QAFFEINE,QOH0011,10-11,Carry-Out,322,0,8870,6,SATURDAY
2025-12-06,QAFFEINE SECUNDERABAD,AMERICANO,119.0,1,QAFFEINE,QOH0011,10-11,Carry-Out,119,0,8877,6,SATURDAY
2025-12-06,QAFFEINE SECUNDERABAD,MASALA TEA,139.0,1,QAFFEINE,QOH0011,10-11,Carry-Out,139,0,9128,6,SATURDAY
2025-12-06,QAFFEINE SECUNDERABAD,WALNUT BROWNIE,153.0,1,QAFFEINE,QOH0011,10-11,Carry-Out,153,0,10155,6,SATURDAY
2025-12-06,QAFFEINE SECUNDERABAD,CORTADO,119.0,1,QAFFEINE,QOH0011,10-11,Carry-Out,119,0,11731,6,SATURDAY
2025-12-06,QAFFEINE SECUNDERABAD,PAIN AU CHOCOLATE.,167.0,1,QAFFEINE,QOH0011,10-11,Carry-Out,167,0,20636,6,SATURDAY
2025-12-06,QAFFEINE SECUNDERABAD,GREEN TEA,139.0,1,QAFFEINE,QOH0011,11-12,Carry-Out,139,0,496,6,SATURDAY
2025-12-06,QAFFEINE SECUNDERABAD,CAFE LATTE ( HOT),161.0,1,QAFFEINE,QOH0011,11-12,Carry-Out,161,0,8870,6,SATURDAY
2025-12-06,QAFFEINE SECUNDERABAD,CHOCO LOADED COLD COFFEE,196.0,1,QAFFEINE,QOH0011,11-12,Carry-Out,196,0,9119,6,SATURDAY
2025-12-06,QAFFEINE SECUNDERABAD,LARGE GINGER TEA,278.0,2,QAFFEINE,QOH0011,11-12,Carry-Out,278,0,11299,6,SATURDAY
2025-12-06,QAFFEINE SECUNDERABAD,BRIOCHE PANEER SANDWICH,209.0,1,QAFFEINE,QOH0011,11-12,Carry-Out,209,0,18037,6,SATURDAY
2025-12-06,QAFFEINE SECUNDERABAD,HONEY CINNAMON ROLL,139.0,1,QAFFEINE,QOH0011,11-12,Carry-Out,139,0,20638,6,SATURDAY
2025-12-06,QAFFEINE SECUNDERABAD,QAFFEINE WATER,342.84,6,QAFFEINE,QOH0011,12-13,Carry-Out,342.84,0,405,6,SATURDAY
2025-12-06,QAFFEINE SECUNDERABAD,CAPPUCCINO ( HOT ),154.0,1,QAFFEINE,QOH0011,12-13,Carry-Out,154,0,8869,6,SATURDAY
2025-12-06,QAFFEINE SECUNDERABAD,CAFE LATTE ( HOT),1127.0,7,QAFFEINE,QOH0011,12-13,Carry-Out,1127,0,8870,6,SATURDAY
2025-12-06,QAFFEINE SECUNDERABAD,MARBLE TEA CAKE SLICE,160.0,1,QAFFEINE,QOH0011,12-13,Carry-Out,160,0,8940,6,SATURDAY
2025-12-06,QAFFEINE SECUNDERABAD,SIGNATURE HOT CHOCOLATE,175.0,1,QAFFEINE,QOH0011,12-13,Carry-Out,175,0,9117,6,SATURDAY
2025-12-06,QAFFEINE SECUNDERABAD,CHOCO LOADED COLD COFFEE,196.0,1,QAFFEINE,QOH0011,12-13,Carry-Out,196,0,9119,6,SATURDAY
2025-12-06,QAFFEINE SECUNDERABAD,CARDAMOM TEA,139.0,1,QAFFEINE,QOH0011,12-13,Carry-Out,139,0,9135,6,SATURDAY
2025-12-06,QAFFEINE SECUNDERABAD,BLUEBERRY CHEESE CAKE,209.0,1,QAFFEINE,QOH0011,12-13,Carry-Out,209,0,10966,6,SATURDAY
2025-12-06,QAFFEINE SECUNDERABAD,EXOTIC FRUITY SLUSH,161.0,1,QAFFEINE,QOH0011,12-13,Carry-Out,161,0,12024,6,SATURDAY
2025-12-06,QAFFEINE SECUNDERABAD,MANGO THICK SHAKE,203.0,1,QAFFEINE,QOH0011,12-13,Carry-Out,203,0,12026,6,SATURDAY
2025-12-06,QAFFEINE SECUNDERABAD,LEMON LOAF TEA CAKE,153.0,1,QAFFEINE,QOH0011,12-13,Carry-Out,153,0,20630,6,SATURDAY
2025-12-06,QAFFEINE SECUNDERABAD,HONEY CINNAMON ROLL,139.0,1,QAFFEINE,QOH0011,12-13,Carry-Out,139,0,20638,6,SATURDAY
2025-12-06,QAFFEINE SECUNDERABAD,TIRAMISU TUB,168.0,1,QAFFEINE,QOH0011,12-13,Carry-Out,168,0,21085,6,SATURDAY
2025-12-06,QAFFEINE SECUNDERABAD,MOCHA COLD COFFEE,392.0,2,QAFFEINE,QOH0011,13-14,Carry-Out,392,0,133,6,SATURDAY
2025-12-06,QAFFEINE SECUNDERABAD,QAFFEINE WATER,114.28,2,QAFFEINE,QOH0011,13-14,Carry-Out,114.28,0,405,6,SATURDAY
2025-12-06,QAFFEINE SECUNDERABAD,CHOCOLATE ICECREAM,49.0,1,QAFFEINE,QOH0011,13-14,Carry-Out,49,0,478,6,SATURDAY
2025-12-06,QAFFEINE SECUNDERABAD,CAFE LATTE ( HOT),579.6,4,QAFFEINE,QOH0011,13-14,Carry-Out,644,0,8870,6,SATURDAY
2025-12-06,QAFFEINE SECUNDERABAD,CAFE MOCHA ( HOT ),175.0,1,QAFFEINE,QOH0011,13-14,Carry-Out,175,0,8878,6,SATURDAY
2025-12-06,QAFFEINE SECUNDERABAD,BUTTER CROISSANT,306.0,2,QAFFEINE,QOH0011,13-14,Carry-Out,306,0,10142,6,SATURDAY
2025-12-06,QAFFEINE SECUNDERABAD,SCHEZWAN PANEER WRAP,90.5,1,QAFFEINE,QOH0011,13-14,Carry-Out,181,0,10440,6,SATURDAY
2025-12-06,QAFFEINE SECUNDERABAD,LARGE GINGER TEA,139.0,1,QAFFEINE,QOH0011,13-14,Carry-Out,139,0,11299,6,SATURDAY
2025-12-06,QAFFEINE SECUNDERABAD,CLASSIC KOREAN GARLIC BUN,181.0,1,QAFFEINE,QOH0011,13-14,Carry-Out,181,0,13143,6,SATURDAY
2025-12-06,QAFFEINE SECUNDERABAD,PANEER AFGHANI SANDWICH,404.0,2,QAFFEINE,QOH0011,13-14,Carry-Out,404,0,14386,6,SATURDAY
2025-12-06,QAFFEINE SECUNDERABAD,CHICKEN AFGHANI SANDWICH,167.2,1,QAFFEINE,QOH0011,13-14,Carry-Out,209,0,14387,6,SATURDAY
2025-12-06,QAFFEINE SECUNDERABAD,BRIOCHE PANEER SANDWICH,209.0,1,QAFFEINE,QOH0011,13-14,Carry-Out,209,0,18037,6,SATURDAY
2025-12-06,QAFFEINE SECUNDERABAD,BRIOCHE CHICKEN SANDWICH,388.8,2,QAFFEINE,QOH0011,13-14,Carry-Out,432,0,18038,6,SATURDAY
2025-12-06,QAFFEINE SECUNDERABAD,ROSE PISTACHIO COOKIE,125.0,1,QAFFEINE,QOH0011,13-14,Carry-Out,125,0,20635,6,SATURDAY
2025-12-06,QAFFEINE SECUNDERABAD,PANEER TIKKA GALETTE,301.6,3,QAFFEINE,QOH0011,13-14,Carry-Out,348,0,20648,6,SATURDAY
2025-12-06,QAFFEINE SECUNDERABAD,TIRAMISU TUB,168.0,1,QAFFEINE,QOH0011,13-14,Carry-Out,168,0,21085,6,SATURDAY
2025-12-06,QAFFEINE SECUNDERABAD,MOCHA COLD COFFEE,196.0,1,QAFFEINE,QOH0011,14-15,Carry-Out,196,0,133,6,SATURDAY
2025-12-06,QAFFEINE SECUNDERABAD,SPANISH LATTE,175.0,1,QAFFEINE,QOH0011,14-15,Carry-Out,175,0,5966,6,SATURDAY
2025-12-06,QAFFEINE SECUNDERABAD,CAFE LATTE ( HOT),483.0,3,QAFFEINE,QOH0011,14-15,Carry-Out,483,0,8870,6,SATURDAY
2025-12-06,QAFFEINE SECUNDERABAD,AMERICANO,226.1,2,QAFFEINE,QOH0011,14-15,Carry-Out,238,0,8877,6,SATURDAY
2025-12-06,QAFFEINE SECUNDERABAD,SIGNATURE HOT CHOCOLATE,175.0,2,QAFFEINE,QOH0011,14-15,Carry-Out,350,0,9117,6,SATURDAY
2025-12-06,QAFFEINE SECUNDERABAD,KIT KAT THICK SHAKE,203.0,1,QAFFEINE,QOH0011,14-15,Carry-Out,203,0,9123,6,SATURDAY
2025-12-06,QAFFEINE SECUNDERABAD,BUTTER CROISSANT,153.0,1,QAFFEINE,QOH0011,14-15,Carry-Out,153,0,10142,6,SATURDAY
2025-12-06,QAFFEINE SECUNDERABAD,SCHEZWAN CHICKEN WRAP,188.0,1,QAFFEINE,QOH0011,14-15,Carry-Out,188,0,10439,6,SATURDAY
2025-12-06,QAFFEINE SECUNDERABAD,LARGE GINGER TEA,139.0,1,QAFFEINE,QOH0011,14-15,Carry-Out,139,0,11299,6,SATURDAY
2025-12-06,QAFFEINE SECUNDERABAD,CLASSIC KOREAN GARLIC BUN,144.8,1,QAFFEINE,QOH0011,14-15,Carry-Out,181,0,13143,6,SATURDAY
2025-12-06,QAFFEINE SECUNDERABAD,BANH MI PANEER SANDWICH,202.0,1,QAFFEINE,QOH0011,14-15,Carry-Out,202,0,14390,6,SATURDAY
2025-12-06,QAFFEINE SECUNDERABAD,BANH MI CHICKEN SANDWICH,209.0,1,QAFFEINE,QOH0011,14-15,Carry-Out,209,0,14391,6,SATURDAY
2025-12-06,QAFFEINE SECUNDERABAD,BRIOCHE PANEER SANDWICH,209.0,1,QAFFEINE,QOH0011,14-15,Carry-Out,209,0,18037,6,SATURDAY
2025-12-06,QAFFEINE SECUNDERABAD,BRIOCHE CHICKEN SANDWICH,216.0,1,QAFFEINE,QOH0011,14-15,Carry-Out,216,0,18038,6,SATURDAY
2025-12-06,QAFFEINE SECUNDERABAD,CHOCOLATE FUDGE COOKIE,250.0,2,QAFFEINE,QOH0011,14-15,Carry-Out,250,0,20634,6,SATURDAY
2025-12-06,QAFFEINE SECUNDERABAD,CARROT CAKE,111.0,1,QAFFEINE,QOH0011,14-15,Carry-Out,111,0,20641,6,SATURDAY
2025-12-06,QAFFEINE SECUNDERABAD,CHOCOLATE ECLAIR,160.0,1,QAFFEINE,QOH0011,14-15,Carry-Out,160,0,20643,6,SATURDAY
2025-12-06,QAFFEINE SECUNDERABAD,BEIGIAN CHOCOLATE TRUFFLE,209.0,1,QAFFEINE,QOH0011,14-15,Carry-Out,209,0,20647,6,SATURDAY
2025-12-06,QAFFEINE SECUNDERABAD,STRAWBERRY TRUFFLE,180.0,1,QAFFEINE,QOH0011,14-15,Carry-Out,180,0,21083,6,SATURDAY
2025-12-06,QAFFEINE SECUNDERABAD,VANILLA ICECREAM,49.0,1,QAFFEINE,QOH0011,15-16,Carry-Out,49,0,413,6,SATURDAY
2025-12-06,QAFFEINE SECUNDERABAD,CAFE LATTE ( HOT),644.0,4,QAFFEINE,QOH0011,15-16,Carry-Out,644,0,8870,6,SATURDAY
2025-12-06,QAFFEINE SECUNDERABAD,MASALA TEA,139.0,1,QAFFEINE,QOH0011,15-16,Carry-Out,139,0,9128,6,SATURDAY
2025-12-06,QAFFEINE SECUNDERABAD,LARGE ELACHI TEA,139.0,1,QAFFEINE,QOH0011,15-16,Carry-Out,139,0,11297,6,SATURDAY
2025-12-06,QAFFEINE SECUNDERABAD,CORTADO,119.0,1,QAFFEINE,QOH0011,15-16,Carry-Out,119,0,11731,6,SATURDAY
2025-12-06,QAFFEINE SECUNDERABAD,NUTELLA CRUNCHY THICK SHAKE,203.0,1,QAFFEINE,QOH0011,15-16,Carry-Out,203,0,12029,6,SATURDAY
2025-12-06,QAFFEINE SECUNDERABAD,ALMOND CROISSANT,188.0,1,QAFFEINE,QOH0011,15-16,Carry-Out,188,0,12787,6,SATURDAY
2025-12-06,QAFFEINE SECUNDERABAD,ALMOND LATTE,196.0,1,QAFFEINE,QOH0011,15-16,Carry-Out,196,0,14306,6,SATURDAY
2025-12-06,QAFFEINE SECUNDERABAD,LEMON LOAF TEA CAKE,153.0,1,QAFFEINE,QOH0011,15-16,Carry-Out,153,0,20630,6,SATURDAY
2025-12-06,QAFFEINE SECUNDERABAD,PAIN AU CHOCOLATE.,167.0,1,QAFFEINE,QOH0011,15-16,Carry-Out,167,0,20636,6,SATURDAY
2025-12-06,QAFFEINE SECUNDERABAD,PANEER TIKKA GALETTE,116.0,1,QAFFEINE,QOH0011,15-16,Carry-Out,116,0,20648,6,SATURDAY
2025-12-06,QAFFEINE SECUNDERABAD,DETOX,278.0,2,QAFFEINE,QOH0011,16-17,Carry-Out,278,0,146,6,SATURDAY
2025-12-06,QAFFEINE SECUNDERABAD,QAFFEINE WATER,114.28,2,QAFFEINE,QOH0011,16-17,Carry-Out,114.28,0,405,6,SATURDAY
2025-12-06,QAFFEINE SECUNDERABAD,MOJITO,308.0,2,QAFFEINE,QOH0011,16-17,Carry-Out,308,0,8636,6,SATURDAY
2025-12-06,QAFFEINE SECUNDERABAD,CAFE LATTE ( HOT),627.9,4,QAFFEINE,QOH0011,16-17,Carry-Out,644,0,8870,6,SATURDAY
2025-12-06,QAFFEINE SECUNDERABAD,AMERICANO,238.0,2,QAFFEINE,QOH0011,16-17,Carry-Out,238,0,8877,6,SATURDAY
2025-12-06,QAFFEINE SECUNDERABAD,SIGNATURE HOT CHOCOLATE,175.0,1,QAFFEINE,QOH0011,16-17,Carry-Out,175,0,9117,6,SATURDAY
2025-12-06,QAFFEINE SECUNDERABAD,MASALA TEA,139.0,1,QAFFEINE,QOH0011,16-17,Carry-Out,139,0,9128,6,SATURDAY
2025-12-06,QAFFEINE SECUNDERABAD,BUTTER CROISSANT,153.0,1,QAFFEINE,QOH0011,16-17,Carry-Out,153,0,10142,6,SATURDAY
2025-12-06,QAFFEINE SECUNDERABAD,SCHEZWAN CHICKEN WRAP,188.0,1,QAFFEINE,QOH0011,16-17,Carry-Out,188,0,10439,6,SATURDAY
2025-12-06,QAFFEINE SECUNDERABAD,CORTADO,238.0,2,QAFFEINE,QOH0011,16-17,Carry-Out,238,0,11731,6,SATURDAY
2025-12-06,QAFFEINE SECUNDERABAD,PANEER AFGHANI SANDWICH,202.0,1,QAFFEINE,QOH0011,16-17,Carry-Out,202,0,14386,6,SATURDAY
2025-12-06,QAFFEINE SECUNDERABAD,ROSE LYCHEE TRES LECHES,180.0,1,QAFFEINE,QOH0011,16-17,Carry-Out,180,0,21084,6,SATURDAY
2025-12-06,QAFFEINE SECUNDERABAD,QAFFEINE WATER,57.14,1,QAFFEINE,QOH0011,17-18,Carry-Out,57.14,0,405,6,SATURDAY
2025-12-06,QAFFEINE SECUNDERABAD,SPANISH LATTE,157.5,1,QAFFEINE,QOH0011,17-18,Carry-Out,175,0,5966,6,SATURDAY
2025-12-06,QAFFEINE SECUNDERABAD,GREAT INDIAN FILTER COFFEE REGULAR,735.0,5,QAFFEINE,QOH0011,17-18,Carry-Out,735,0,8824,6,SATURDAY
2025-12-06,QAFFEINE SECUNDERABAD,CAPPUCCINO ( HOT ),154.0,1,QAFFEINE,QOH0011,17-18,Carry-Out,154,0,8869,6,SATURDAY
2025-12-06,QAFFEINE SECUNDERABAD,CAFE LATTE ( HOT),161.0,1,QAFFEINE,QOH0011,17-18,Carry-Out,161,0,8870,6,SATURDAY
2025-12-06,QAFFEINE SECUNDERABAD,SIGNATURE HOT CHOCOLATE,350.0,2,QAFFEINE,QOH0011,17-18,Carry-Out,350,0,9117,6,SATURDAY
2025-12-06,QAFFEINE SECUNDERABAD,LEMON ICE TEA,266.0,2,QAFFEINE,QOH0011,17-18,Carry-Out,266,0,9132,6,SATURDAY
2025-12-06,QAFFEINE SECUNDERABAD,WALNUT BROWNIE,137.7,1,QAFFEINE,QOH0011,17-18,Carry-Out,153,0,10155,6,SATURDAY
2025-12-06,QAFFEINE SECUNDERABAD,SCHEZWAN CHICKEN WRAP,188.0,1,QAFFEINE,QOH0011,17-18,Carry-Out,188,0,10439,6,SATURDAY
2025-12-06,QAFFEINE SECUNDERABAD,SCHEZWAN PANEER WRAP,181.0,1,QAFFEINE,QOH0011,17-18,Carry-Out,181,0,10440,6,SATURDAY
2025-12-06,QAFFEINE SECUNDERABAD,BLUEBERRY CHEESE CAKE,209.0,1,QAFFEINE,QOH0011,17-18,Carry-Out,209,0,10966,6,SATURDAY
2025-12-06,QAFFEINE SECUNDERABAD,LARGE ELACHI TEA,556.0,4,QAFFEINE,QOH0011,17-18,Carry-Out,556,0,11297,6,SATURDAY
2025-12-06,QAFFEINE SECUNDERABAD,FRENCH VANILLA COLD COFFEE,196.0,1,QAFFEINE,QOH0011,17-18,Carry-Out,196,0,15160,6,SATURDAY
2025-12-06,QAFFEINE SECUNDERABAD,BEIGIAN CHOCOLATE TRUFFLE,209.0,1,QAFFEINE,QOH0011,17-18,Carry-Out,209,0,20647,6,SATURDAY
2025-12-06,QAFFEINE SECUNDERABAD,TIRAMISU TUB,168.0,1,QAFFEINE,QOH0011,17-18,Carry-Out,168,0,21085,6,SATURDAY
2025-12-06,QAFFEINE SECUNDERABAD,ICED CAFE AMERICANO,150.0,1,QAFFEINE,QOH0011,18-19,Carry-Out,150,0,501,6,SATURDAY
2025-12-06,QAFFEINE SECUNDERABAD,SPANISH LATTE,175.0,1,QAFFEINE,QOH0011,18-19,Carry-Out,175,0,5966,6,SATURDAY
2025-12-06,QAFFEINE SECUNDERABAD,CHICKEN AFGHANI SANDWICH,209.0,1,QAFFEINE,QOH0011,18-19,Carry-Out,209,0,14387,6,SATURDAY
2025-12-06,QAFFEINE SECUNDERABAD,BEIGIAN CHOCOLATE TRUFFLE,209.0,1,QAFFEINE,QOH0011,18-19,Carry-Out,209,0,20647,6,SATURDAY
2025-12-06,QAFFEINE SECUNDERABAD,FLAT WHITE,154.0,1,QAFFEINE,QOH0011,19-20,Carry-Out,154,0,388,6,SATURDAY
2025-12-06,QAFFEINE SECUNDERABAD,GREAT INDIAN FILTER COFFEE REGULAR,147.0,1,QAFFEINE,QOH0011,19-20,Carry-Out,147,0,8824,6,SATURDAY
2025-12-06,QAFFEINE SECUNDERABAD,CAPPUCCINO ( HOT ),154.0,1,QAFFEINE,QOH0011,19-20,Carry-Out,154,0,8869,6,SATURDAY
2025-12-06,QAFFEINE SECUNDERABAD,LARGE GINGER TEA,139.0,1,QAFFEINE,QOH0011,19-20,Carry-Out,139,0,11299,6,SATURDAY
2025-12-06,QAFFEINE SECUNDERABAD,CLASSIC KOREAN GARLIC BUN,181.0,1,QAFFEINE,QOH0011,19-20,Carry-Out,181,0,13143,6,SATURDAY
2025-12-06,QAFFEINE SECUNDERABAD,QAFFEINE WATER,171.42,3,QAFFEINE,QOH0011,20-21,Carry-Out,171.42,0,405,6,SATURDAY
2025-12-06,QAFFEINE SECUNDERABAD,CAFE LATTE ( HOT),644.0,4,QAFFEINE,QOH0011,20-21,Carry-Out,644,0,8870,6,SATURDAY
2025-12-06,QAFFEINE SECUNDERABAD,BISCOFF COLD COFFEE,196.0,1,QAFFEINE,QOH0011,20-21,Carry-Out,196,0,9118,6,SATURDAY
