date,outlet_name,item_name,net_revenue,quantity,brand,channel,bill_no,product_group,spl_category,basic_rate,cgst,sgst,total_gst,kot_time,city,order_taker
2025-12-01,QAFFEINE HITECH CITY,GINGER TEA,139.0,1.0,QAFFEINE,Carry-Out,QAH/IN/1/018940/2025,Q HOT TEA,BEVERAGES,139,3.48,3.48,6.96,2025-12-01 15:02:43,HYDERABAD,HITECH CITY CASHIER 1
2025-12-01,QAFFEINE HITECH CITY,EXOTIC FRUITY FIZZZZZ,154.0,1.0,QAFFEINE,Carry-Out,QAH/IN/1/018940/2025,Q FIZZZZZ(SPARKLING),BEVERAGES,154,3.85,3.85,7.7,2025-12-01 15:02:43,HYDERABAD,HITECH CITY CASHIER 1
2025-12-01,QAFFEINE HITECH CITY,CAFE LATTE ( HOT),322.0,2.0,QAFFEINE,Carry-Out,QAH/IN/1/018941/2025,Q CLASSIC COFFEE HOUSE BLEND,BEVERAGES,161,8.05,8.05,16.1,2025-12-01 15:10:32,HYDERABAD,HITECH CITY CASHIER 1
2025-12-01,QAFFEINE HITECH CITY,QAFFEINE WATER,171.42,3.0,QAFFEINE,Carry-Out,QAH/IN/1/018942/2025,BEVERAGE,BEVERAGES,57.14,4.29,4.29,8.58,2025-12-01 15:10:45,HYDERABAD,HITECH CITY CASHIER 1
2025-12-01,QAFFEINE HITECH CITY,BANH MI CHICKEN SANDWICH,209.0,1.0,QAFFEINE,Carry-Out,QAH/IN/1/018942/2025,SANDWICHES,FOOD,209,5.23,5.23,10.46,2025-12-01 15:10:45,HYDERABAD,HITECH CITY CASHIER 1
2025-12-01,QAFFEINE HITECH CITY,OREO CHOCOLATE THICK SHAKE,203.0,1.0,QAFFEINE,Carry-Out,QAH/IN/1/018942/2025,Q THICK SHAKE,BEVERAGES,203,5.08,5.08,10.16,2025-12-01 15:10:45,HYDERABAD,HITECH CITY CASHIER 1
2025-12-01,QAFFEINE HITECH CITY,CAFE LATTE ( HOT),161.0,1.0,QAFFEINE,Carry-Out,QAH/IN/1/018942/2025,Q CLASSIC COFFEE HOUSE BLEND,BEVERAGES,161,4.03,4.03,8.06,2025-12-01 15:10:45,HYDERABAD,HITECH CITY CASHIER 1
2025-12-01,QAFFEINE HITECH CITY,ICED CAFE AMERICANO,150.0,1.0,QAFFEINE,Carry-Out,QAH/IN/1/018942/2025,Q ICED COFFEES ON THE ROCKS,BEVERAGES,150,3.75,3.75,7.5,2025-12-01 15:10:45,HYDERABAD,HITECH CITY CASHIER 1
2025-12-01,QAFFEINE HITECH CITY,QAFFEINE WATER,114.28,2.0,QAFFEINE,Carry-Out,QAH/IN/1/018943/2025,BEVERAGE,BEVERAGES,57.14,2.86,2.86,5.72,2025-12-01 15:22:50,HYDERABAD,HITECH CITY CASHIER 1
2025-12-01,QAFFEINE HITECH CITY,NUTELLA CRUNCHY THICK SHAKE,203.0,1.0,QAFFEINE,Carry-Out,QAH/IN/1/018943/2025,Q THICK SHAKE,BEVERAGES,203,5.08,5.08,10.16,2025-12-01 15:22:50,HYDERABAD,HITECH CITY CASHIER 1
2025-12-01,QAFFEINE HITECH CITY,BLUEBERRY THICK SHAKE,203.0,1.0,QAFFEINE,Carry-Out,QAH/IN/1/018943/2025,Q THICK SHAKE,BEVERAGES,203,5.08,5.08,10.16,2025-12-01 15:22:50,HYDERABAD,HITECH CITY CASHIER 1
2025-12-01,QAFFEINE HITECH CITY,BANH MI CHICKEN SANDWICH,627.0,3.0,QAFFEINE,Carry-Out,QAH/IN/1/018943/2025,SANDWICHES,FOOD,209,15.68,15.68,31.36,2025-12-01 15:22:50,HYDERABAD,HITECH CITY CASHIER 1
2025-12-01,QAFFEINE HITECH CITY,CARDAMOM TEA,278.0,2.0,QAFFEINE,Carry-Out,QAH/IN/1/018943/2025,Q HOT TEA,BEVERAGES,139,6.95,6.95,13.9,2025-12-01 15:22:50,HYDERABAD,HITECH CITY CASHIER 1
2025-12-01,QAFFEINE HITECH CITY,CHOCOLATE THICK SHAKE,203.0,1.0,QAFFEINE,Carry-Out,QAH/IN/1/018944/2025,Q THICK SHAKE,BEVERAGES,203,5.08,5.08,10.16,2025-12-01 15:33:47,HYDERABAD,HITECH CITY CASHIER 1
2025-12-01,QAFFEINE HITECH CITY,FAMOUS COLD COFFEE_P,182.0,1.0,QAFFEINE,Carry-Out,QAH/IN/1/018944/2025,Q SIGNATURE COLD COFFEE,BEVERAGES,182,4.55,4.55,9.1,2025-12-01 15:33:47,HYDERABAD,HITECH CITY CASHIER 1
2025-12-01,QAFFEINE HITECH CITY,WALNUT BROWNIE,153.0,1.0,QAFFEINE,Carry-Out,QAH/IN/1/018944/2025,BROWNIES AND COOKIES,FOOD,153,3.83,3.83,7.66,2025-12-01 15:33:47,HYDERABAD,HITECH CITY CASHIER 1
2025-12-01,QAFFEINE HITECH CITY,CAPPUCCINO ( HOT ),154.0,1.0,QAFFEINE,Carry-Out,QAH/IN/1/018945/2025,Q CLASSIC COFFEE HOUSE BLEND,BEVERAGES,154,3.85,3.85,7.7,2025-12-01 15:44:49,HYDERABAD,HITECH CITY CASHIER 1
2025-12-01,QAFFEINE HITECH CITY,BANH MI CHICKEN SANDWICH,209.0,1.0,QAFFEINE,Carry-Out,QAH/IN/1/018945/2025,SANDWICHES,FOOD,209,5.23,5.23,10.46,2025-12-01 15:44:49,HYDERABAD,HITECH CITY CASHIER 1
2025-12-01,QAFFEINE HITECH CITY,SCHEZWAN CHICKEN WRAP,188.0,1.0,QAFFEINE,Carry-Out,QAH/IN/1/018945/2025,WRAPS,FOOD,188,4.7,4.7,9.4,2025-12-01 15:44:49,HYDERABAD,HITECH CITY CASHIER 1
2025-12-01,QAFFEINE HITECH CITY,CHOCO LOADED COLD COFFEE,176.4,1.0,QAFFEINE,Carry-Out,QAH/IN/1/018945/2025,Q SIGNATURE COLD COFFEE,BEVERAGES,196,4.41,4.41,8.82,2025-12-01 15:44:49,HYDERABAD,HITECH CITY CASHIER 1
2025-12-01,QAFFEINE HITECH CITY,MASALA TEA,278.0,2.0,QAFFEINE,Carry-Out,QAH/IN/1/018946/2025,Q HOT TEA,BEVERAGES,139,6.95,6.95,13.9,2025-12-01 15:55:12,HYDERABAD,HITECH CITY CASHIER 1
2025-12-01,QAFFEINE HITECH CITY,LARGE GINGER TEA,139.0,1.0,QAFFEINE,Carry-Out,QAH/IN/1/018947/2025,HOT BEVERAGE,BEVERAGES,139,3.48,3.48,6.96,2025-12-01 16:06:35,HYDERABAD,HITECH CITY CASHIER 1
2025-12-01,QAFFEINE HITECH CITY,CHICKEN AFGHANI SANDWICH,209.0,1.0,QAFFEINE,Carry-Out,QAH/IN/1/018947/2025,SANDWICHES,FOOD,209,5.23,5.23,10.46,2025-12-01 16:06:35,HYDERABAD,HITECH CITY CASHIER 1
2025-12-01,QAFFEINE HITECH CITY,CAFE LATTE ( HOT),161.0,1.0,QAFFEINE,Carry-Out,QAH/IN/1/018948/2025,Q CLASSIC COFFEE HOUSE BLEND,BEVERAGES,161,4.03,4.03,8.06,2025-12-01 16:07:25,HYDERABAD,HITECH CITY CASHIER 1
2025-12-01,QAFFEINE HITECH CITY,CAPPUCCINO ( HOT ),154.0,1.0,QAFFEINE,Carry-Out,QAH/IN/1/018948/2025,Q CLASSIC COFFEE HOUSE BLEND,BEVERAGES,154,3.85,3.85,7.7,2025-12-01 16:07:25,HYDERABAD,HITECH CITY CASHIER 1
2025-12-01,QAFFEINE HITECH CITY,AMERICANO,119.0,1.0,QAFFEINE,Carry-Out,QAH/IN/1/018948/2025,Q CLASSIC COFFEE HOUSE BLEND,BEVERAGES,119,2.98,2.98,5.96,2025-12-01 16:07:25,HYDERABAD,HITECH CITY CASHIER 1
2025-12-01,QAFFEINE HITECH CITY,ALMOND LATTE,196.0,1.0,QAFFEINE,Carry-Out,QAH/IN/1/018949/2025,Q CLASSIC COFFEE HOUSE BLEND,BEVERAGES,196,4.9,4.9,9.8,2025-12-01 16:19:21,HYDERABAD,HITECH CITY CASHIER 1
2025-12-01,QAFFEINE HITECH CITY,MARBLE TEA CAKE SLICE,160.0,1.0,QAFFEINE,Carry-Out,QAH/IN/1/018949/2025,FOOD,FOOD,160,4,4,8,2025-12-01 16:19:21,HYDERABAD,HITECH CITY CASHIER 1
2025-12-01,QAFFEINE HITECH CITY,CAFE MOCHA ( HOT ),175.0,1.0,QAFFEINE,Carry-Out,QAH/IN/1/018949/2025,Q CLASSIC COFFEE HOUSE BLEND,BEVERAGES,175,4.38,4.38,8.76,2025-12-01 16:19:21,HYDERABAD,HITECH CITY CASHIER 1
2025-12-01,QAFFEINE HITECH CITY,CAPPUCCINO ( HOT ),246.4,2.0,QAFFEINE,Carry-Out,QAH/IN/1/018950/2025,Q CLASSIC COFFEE HOUSE BLEND,BEVERAGES,154,6.16,6.16,12.32,2025-12-01 16:29:11,HYDERABAD,HITECH CITY CASHIER 1
2025-12-01,QAFFEINE HITECH CITY,FAMOUS COLD COFFEE_P,145.6,1.0,QAFFEINE,Carry-Out,QAH/IN/1/018950/2025,Q SIGNATURE COLD COFFEE,BEVERAGES,182,3.64,3.64,7.28,2025-12-01 16:29:11,HYDERABAD,HITECH CITY CASHIER 1
2025-12-01,QAFFEINE HITECH CITY,PANEER AFGHANI SANDWICH,161.6,1.0,QAFFEINE,Carry-Out,QAH/IN/1/018950/2025,SANDWICHES,FOOD,202,4.04,4.04,8.08,2025-12-01 16:29:11,HYDERABAD,HITECH CITY CASHIER 1
2025-12-01,QAFFEINE HITECH CITY,QAFFEINE WATER,57.14,1.0,QAFFEINE,Carry-Out,QAH/IN/1/018951/2025,BEVERAGE,BEVERAGES,57.14,1.43,1.43,2.86,2025-12-01 16:30:28,HYDERABAD,HITECH CITY CASHIER 1
2025-12-01,QAFFEINE HITECH CITY,CLASSIC CHICKEN POTPIE,132.0,1.0,QAFFEINE,Carry-Out,QAH/IN/1/018951/2025,CROISSANTS,FOOD,132,3.3,3.3,6.6,2025-12-01 16:30:28,HYDERABAD,HITECH CITY CASHIER 1
2025-12-01,QAFFEINE HITECH CITY,NUTELLA CRUNCHY THICK SHAKE,365.4,2.0,QAFFEINE,Carry-Out,QAH/IN/1/018951/2025,Q THICK SHAKE,BEVERAGES,203,9.14,9.14,18.28,2025-12-01 16:30:28,HYDERABAD,HITECH CITY CASHIER 1
2025-12-01,QAFFEINE HITECH CITY,CAFE MOCHA ( HOT ),175.0,1.0,QAFFEINE,Carry-Out,QAH/IN/1/018951/2025,Q CLASSIC COFFEE HOUSE BLEND,BEVERAGES,175,4.38,4.38,8.76,2025-12-01 16:30:28,HYDERABAD,HITECH CITY CASHIER 1
2025-12-01,QAFFEINE HITECH CITY,CAFE LATTE ( HOT),161.0,1.0,QAFFEINE,Carry-Out,QAH/IN/1/018951/2025,Q CLASSIC COFFEE HOUSE BLEND,BEVERAGES,161,4.03,4.03,8.06,2025-12-01 16:30:28,HYDERABAD,HITECH CITY CASHIER 1
2025-12-01,QAFFEINE HITECH CITY,CARDAMOM TEA,139.0,1.0,QAFFEINE,Carry-Out,QAH/IN/1/018951/2025,Q HOT TEA,BEVERAGES,139,3.48,3.48,6.96,2025-12-01 16:30:28,HYDERABAD,HITECH CITY CASHIER 1
2025-12-01,QAFFEINE HITECH CITY,ALMOND MOCHA,203.0,1.0,QAFFEINE,Carry-Out,QAH/IN/1/018952/2025,Q CLASSIC COFFEE HOUSE BLEND,BEVERAGES,203,5.08,5.08,10.16,2025-12-01 16:36:46,HYDERABAD,HITECH CITY CASHIER 1
2025-12-01,QAFFEINE HITECH CITY,MOCHA COLD COFFEE,196.0,1.0,QAFFEINE,Carry-Out,QAH/IN/1/018952/2025,Q SIGNATURE COLD COFFEE,BEVERAGES,196,4.9,4.9,9.8,2025-12-01 16:36:46,HYDERABAD,HITECH CITY CASHIER 1
2025-12-01,QAFFEINE HITECH CITY,FAMOUS COLD COFFEE_P,182.0,1.0,QAFFEINE,Carry-Out,QAH/IN/1/018952/2025,Q SIGNATURE COLD COFFEE,BEVERAGES,182,4.55,4.55,9.1,2025-12-01 16:36:46,HYDERABAD,HITECH CITY CASHIER 1
2025-12-01,QAFFEINE HITECH CITY,WALNUT BROWNIE,153.0,1.0,QAFFEINE,Carry-Out,QAH/IN/1/018953/2025,BROWNIES AND COOKIES,FOOD,153,3.83,3.83,7.66,2025-12-01 16:43:49,HYDERABAD,HITECH CITY CASHIER 1
2025-12-01,QAFFEINE HITECH CITY,AMERICANO,119.0,1.0,QAFFEINE,Carry-Out,QAH/IN/1/018953/2025,Q CLASSIC COFFEE HOUSE BLEND,BEVERAGES,119,2.98,2.98,5.96,2025-12-01 16:43:49,HYDERABAD,HITECH CITY CASHIER 1
2025-12-01,QAFFEINE HITECH CITY,FAMOUS COLD COFFEE_P,182.0,1.0,QAFFEINE,Carry-Out,QAH/IN/1/018953/2025,Q SIGNATURE COLD COFFEE,BEVERAGES,182,4.55,4.55,9.1,2025-12-01 16:43:49,HYDERABAD,HITECH CITY CASHIER 1
2025-12-01,QAFFEINE HITECH CITY,AMERICANO,238.0,2.0,QAFFEINE,Carry-Out,QAH/IN/1/018954/2025,Q CLASSIC COFFEE HOUSE BLEND,BEVERAGES,119,5.95,5.95,11.9,2025-12-01 16:45:23,HYDERABAD,HITECH CITY CASHIER 1
2025-12-01,QAFFEINE HITECH CITY,CAPPUCCINO ( HOT ),154.0,1.0,QAFFEINE,Carry-Out,QAH/IN/1/018954/2025,Q CLASSIC COFFEE HOUSE BLEND,BEVERAGES,154,3.85,3.85,7.7,2025-12-01 16:45:23,HYDERABAD,HITECH CITY CASHIER 1
2025-12-01,QAFFEINE HITECH CITY,EXTRA ESPRESSO SHOT,49.0,1.0,QAFFEINE,Carry-Out,QAH/IN/1/018955/2025,ADDONS,ADD ON,49,1.23,1.23,2.46,2025-12-01 16:47:30,HYDERABAD,HITECH CITY CASHIER 1
2025-12-01,QAFFEINE HITECH CITY,ICED SPANISH LATTE N,182.0,1.0,QAFFEINE,Carry-Out,QAH/IN/1/018955/2025,Q ICED COFFEES ON THE ROCKS,BEVERAGES,182,4.55,4.55,9.1,2025-12-01 16:47:30,HYDERABAD,HITECH CITY CASHIER 1
2025-12-01,QAFFEINE HITECH CITY,SCHEZWAN CHICKEN WRAP,188.0,1.0,QAFFEINE,Carry-Out,QAH/IN/1/018955/2025,WRAPS,FOOD,188,4.7,4.7,9.4,2025-12-01 16:47:30,HYDERABAD,HITECH CITY CASHIER 1
2025-12-01,QAFFEINE HITECH CITY,QAFFEINE WATER,57.14,1.0,QAFFEINE,Carry-Out,QAH/IN/1/018956/2025,BEVERAGE,BEVERAGES,57.14,1.43,1.43,2.86,2025-12-01 16:49:48,HYDERABAD,HITECH CITY CASHIER 1
2025-12-01,QAFFEINE HITECH CITY,OREO CHOCOLATE THICK SHAKE,203.0,1.0,QAFFEINE,Carry-Out,QAH/IN/1/018956/2025,Q THICK SHAKE,BEVERAGES,203,5.08,5.08,10.16,2025-12-01 16:49:48,HYDERABAD,HITECH CITY CASHIER 1
2025-12-01,QAFFEINE HITECH CITY,FRENCH CHILLI CHEESE TOASTIE,153.0,1.0,QAFFEINE,Carry-Out,QAH/IN/1/018956/2025,SAVOURIES,FOOD,153,3.83,3.83,7.66,2025-12-01 16:49:48,HYDERABAD,HITECH CITY CASHIER 1
2025-12-01,QAFFEINE HITECH CITY,WALNUT BROWNIE,153.0,1.0,QAFFEINE,Carry-Out,QAH/IN/1/018957/2025,BROWNIES AND COOKIES,FOOD,153,3.83,3.83,7.66,2025-12-01 17:06:33,HYDERABAD,HITECH CITY CASHIER 1
2025-12-01,QAFFEINE HITECH CITY,HONEY CINNAMON ROLL,139.0,1.0,QAFFEINE,Carry-Out,QAH/IN/1/018957/2025,CROISSANTS,FOOD,139,3.48,3.48,6.96,2025-12-01 17:06:33,HYDERABAD,HITECH CITY CASHIER 1
2025-12-01,QAFFEINE HITECH CITY,DETOX,139.0,1.0,QAFFEINE,Carry-Out,QAH/IN/1/018957/2025,Q HOT TEA,BEVERAGES,139,3.48,3.48,6.96,2025-12-01 17:06:33,HYDERABAD,HITECH CITY CASHIER 1
2025-12-01,QAFFEINE HITECH CITY,MOJITO,154.0,1.0,QAFFEINE,Carry-Out,QAH/IN/1/018957/2025,Q FIZZZZZ(SPARKLING),BEVERAGES,154,3.85,3.85,7.7,2025-12-01 17:06:33,HYDERABAD,HITECH CITY CASHIER 1
2025-12-01,QAFFEINE HITECH CITY,CARDAMOM TEA,139.0,1.0,QAFFEINE,Carry-Out,QAH/IN/1/018958/2025,Q HOT TEA,BEVERAGES,139,3.48,3.48,6.96,2025-12-01 17:09:22,HYDERABAD,HITECH CITY CASHIER 1
2025-12-01,QAFFEINE HITECH CITY,CAFE LATTE ( HOT),161.0,1.0,QAFFEINE,Carry-Out,QAH/IN/1/018958/2025,Q CLASSIC COFFEE HOUSE BLEND,BEVERAGES,161,4.03,4.03,8.06,2025-12-01 17:09:22,HYDERABAD,HITECH CITY CASHIER 1
2025-12-01,QAFFEINE HITECH CITY,SIGNATURE HOT CHOCOLATE,175.0,1.0,QAFFEINE,Carry-Out,QAH/IN/1/018958/2025,Q CLASSIC COFFEE HOUSE BLEND,BEVERAGES,175,4.38,4.38,8.76,2025-12-01 17:09:22,HYDERABAD,HITECH CITY CASHIER 1
2025-12-01,QAFFEINE HITECH CITY,CARDAMOM TEA,139.0,1.0,QAFFEINE,Carry-Out,QAH/IN/1/018959/2025,Q HOT TEA,BEVERAGES,139,3.48,3.48,6.96,2025-12-01 17:13:52,HYDERABAD,HITECH CITY CASHIER 1
2025-12-01,QAFFEINE HITECH CITY,QAFFEINE WATER,57.14,1.0,QAFFEINE,Carry-Out,QAH/IN/1/018959/2025,BEVERAGE,BEVERAGES,57.14,1.43,1.43,2.86,2025-12-01 17:13:52,HYDERABAD,HITECH CITY CASHIER 1
2025-12-01,QAFFEINE HITECH CITY,GREAT INDIAN FILTER COFFEE REGULAR,147.0,1.0,QAFFEINE,Carry-Out,QAH/IN/1/018959/2025,Q CLASSIC COFFEE HOUSE BLEND,BEVERAGES,147,3.68,3.68,7.36,2025-12-01 17:13:52,HYDERABAD,HITECH CITY CASHIER 1
2025-12-01,QAFFEINE HITECH CITY,CAFE MOCHA ( HOT ),175.0,1.0,QAFFEINE,Carry-Out,QAH/IN/1/018959/2025,Q CLASSIC COFFEE HOUSE BLEND,BEVERAGES,175,4.38,4.38,8.76,2025-12-01 17:13:52,HYDERABAD,HITECH CITY CASHIER 1
2025-12-01,QAFFEINE HITECH CITY,BANH MI CHICKEN SANDWICH,209.0,1.0,QAFFEINE,Carry-Out,QAH/IN/1/018959/2025,SANDWICHES,FOOD,209,5.23,5.23,10.46,2025-12-01 17:13:52,HYDERABAD,HITECH CITY CASHIER 1
2025-12-01,QAFFEINE HITECH CITY,FAMOUS COLD COFFEE_P,182.0,1.0,QAFFEINE,Carry-Out,QAH/IN/1/018960/2025,Q SIGNATURE COLD COFFEE,BEVERAGES,182,4.55,4.55,9.1,2025-12-01 17:25:10,HYDERABAD,HITECH CITY CASHIER 1
2025-12-01,QAFFEINE HITECH CITY,BANH MI CHICKEN SANDWICH,209.0,1.0,QAFFEINE,Carry-Out,QAH/IN/1/018960/2025,SANDWICHES,FOOD,209,5.23,5.23,10.46,2025-12-01 17:25:10,HYDERABAD,HITECH CITY CASHIER 1
2025-12-01,QAFFEINE HITECH CITY,AMERICANO,119.0,1.0,QAFFEINE,Carry-Out,QAH/IN/1/018961/2025,Q CLASSIC COFFEE HOUSE BLEND,BEVERAGES,119,2.98,2.98,5.96,2025-12-01 17:25:47,HYDERABAD,HITECH CITY CASHIER 1
2025-12-01,QAFFEINE HITECH CITY,EXTRA ESPRESSO SHOT,49.0,1.0,QAFFEINE,Carry-Out,QAH/IN/1/018961/2025,ADDONS,ADD ON,49,1.23,1.23,2.46,2025-12-01 17:25:47,HYDERABAD,HITECH CITY CASHIER 1
2025-12-01,QAFFEINE HITECH CITY,AMERICANO,119.0,1.0,QAFFEINE,Carry-Out,QAH/IN/1/018961/2025,Q CLASSIC COFFEE HOUSE BLEND,BEVERAGES,119,2.98,2.98,5.96,2025-12-01 17:25:47,HYDERABAD,HITECH CITY CASHIER 1
2025-12-01,QAFFEINE HITECH CITY,EXTRA ESPRESSO SHOT,49.0,1.0,QAFFEINE,Carry-Out,QAH/IN/1/018961/2025,ADDONS,ADD ON,49,1.23,1.23,2.46,2025-12-01 17:25:47,HYDERABAD,HITECH CITY CASHIER 1
2025-12-01,QAFFEINE HITECH CITY,CHOCO LOADED COLD COFFEE,352.8,2.0,QAFFEINE,Carry-Out,QAH/IN/1/018962/2025,Q SIGNATURE COLD COFFEE,BEVERAGES,196,8.82,8.82,17.64,2025-12-01 17:31:14,HYDERABAD,HITECH CITY CASHIER 1
2025-12-01,QAFFEINE HITECH CITY,LARGE GINGER TEA,278.0,2.0,QAFFEINE,Carry-Out,QAH/IN/1/018962/2025,HOT BEVERAGE,BEVERAGES,139,6.95,6.95,13.9,2025-12-01 17:31:14,HYDERABAD,HITECH CITY CASHIER 1
2025-12-01,QAFFEINE HITECH CITY,MASALA TEA,139.0,1.0,QAFFEINE,Carry-Out,QAH/IN/1/018962/2025,Q HOT TEA,BEVERAGES,139,3.48,3.48,6.96,2025-12-01 17:31:14,HYDERABAD,HITECH CITY CASHIER 1
2025-12-01,QAFFEINE HITECH CITY,KIT KAT THICK SHAKE,182.7,1.0,QAFFEINE,Carry-Out,QAH/IN/1/018963/2025,Q THICK SHAKE,BEVERAGES,203,4.57,4.57,9.14,2025-12-01 17:39:48,HYDERABAD,HITECH CITY CASHIER 1
2025-12-01,QAFFEINE HITECH CITY,LARGE GINGER TEA,278.0,2.0,QAFFEINE,Carry-Out,QAH/IN/1/018963/2025,HOT BEVERAGE,BEVERAGES,139,6.95,6.95,13.9,2025-12-01 17:39:48,HYDERABAD,HITECH CITY CASHIER 1
2025-12-01,QAFFEINE HITECH CITY,BISCOFF COLD COFFEE,392.0,2.0,QAFFEINE,Carry-Out,QAH/IN/1/018963/2025,Q SIGNATURE COLD COFFEE,BEVERAGES,196,9.8,9.8,19.6,2025-12-01 17:39:48,HYDERABAD,HITECH CITY CASHIER 1
2025-12-01,QAFFEINE HITECH CITY,FAMOUS COLD COFFEE_P,182.0,1.0,QAFFEINE,Carry-Out,QAH/IN/1/018963/2025,Q SIGNATURE COLD COFFEE,BEVERAGES,182,4.55,4.55,9.1,2025-12-01 17:39:48,HYDERABAD,HITECH CITY CASHIER 1
2025-12-01,QAFFEINE HITECH CITY,FAMOUS COLD COFFEE_P,182.0,1.0,QAFFEINE,Carry-Out,QAH/IN/1/018964/2025,Q SIGNATURE COLD COFFEE,BEVERAGES,182,4.55,4.55,9.1,2025-12-01 17:47:51,HYDERABAD,HITECH CITY CASHIER 1
2025-12-01,QAFFEINE HITECH CITY,LARGE GINGER TEA,278.0,2.0,QAFFEINE,Carry-Out,QAH/IN/1/018964/2025,HOT BEVERAGE,BEVERAGES,139,6.95,6.95,13.9,2025-12-01 17:47:51,HYDERABAD,HITECH CITY CASHIER 1
2025-12-01,QAFFEINE HITECH CITY,CHOCO LOADED COLD COFFEE,196.0,1.0,QAFFEINE,Carry-Out,QAH/IN/1/018964/2025,Q SIGNATURE COLD COFFEE,BEVERAGES,196,4.9,4.9,9.8,2025-12-01 17:47:51,HYDERABAD,HITECH CITY CASHIER 1
2025-12-01,QAFFEINE HITECH CITY,AMERICANO,119.0,1.0,QAFFEINE,Carry-Out,QAH/IN/1/018964/2025,Q CLASSIC COFFEE HOUSE BLEND,BEVERAGES,119,2.98,2.98,5.96,2025-12-01 17:47:51,HYDERABAD,HITECH CITY CASHIER 1
2025-12-01,QAFFEINE HITECH CITY,CAPPUCCINO ( HOT ),154.0,1.0,QAFFEINE,Carry-Out,QAH/IN/1/018964/2025,Q CLASSIC COFFEE HOUSE BLEND,BEVERAGES,154,3.85,3.85,7.7,2025-12-01 17:47:51,HYDERABAD,HITECH CITY CASHIER 1
2025-12-01,QAFFEINE HITECH CITY,BISCOFF COLD COFFEE,392.0,2.0,QAFFEINE,Carry-Out,QAH/IN/1/018965/2025,Q SIGNATURE COLD COFFEE,BEVERAGES,196,9.8,9.8,19.6,2025-12-01 17:54:36,HYDERABAD,HITECH CITY CASHIER 1
2025-12-01,QAFFEINE HITECH CITY,OREO CHOCOLATE THICK SHAKE,609.0,3.0,QAFFEINE,Carry-Out,QAH/IN/1/018966/2025,Q THICK SHAKE,BEVERAGES,203,15.23,15.23,30.46,2025-12-01 18:07:39,HYDERABAD,HITECH CITY CASHIER 1
2025-12-01,QAFFEINE HITECH CITY,HONEY CINNAMON ROLL,139.0,1.0,QAFFEINE,Carry-Out,QAH/IN/1/018966/2025,CROISSANTS,FOOD,139,3.48,3.48,6.96,2025-12-01 18:07:39,HYDERABAD,HITECH CITY CASHIER 1
2025-12-01,QAFFEINE HITECH CITY,CHOCOLATE ECLAIR,160.0,1.0,QAFFEINE,Carry-Out,QAH/IN/1/018966/2025,PETIT AND CHOUX,FOOD,160,4,4,8,2025-12-01 18:07:39,HYDERABAD,HITECH CITY CASHIER 1
2025-12-01,QAFFEINE HITECH CITY,CHICKEN AFGHANI SANDWICH,209.0,1.0,QAFFEINE,Carry-Out,QAH/IN/1/018966/2025,SANDWICHES,FOOD,209,5.23,5.23,10.46,2025-12-01 18:07:39,HYDERABAD,HITECH CITY CASHIER 1
2025-12-01,QAFFEINE HITECH CITY,SCHEZWAN CHICKEN WRAP,188.0,1.0,QAFFEINE,Carry-Out,QAH/IN/1/018966/2025,WRAPS,FOOD,188,4.7,4.7,9.4,2025-12-01 18:07:39,HYDERABAD,HITECH CITY CASHIER 1
2025-12-01,QAFFEINE HITECH CITY,CHICKEN AFGHANI SANDWICH,209.0,1.0,QAFFEINE,Carry-Out,QAH/IN/1/018967/2025,SANDWICHES,FOOD,209,5.23,5.23,10.46,2025-12-01 18:18:04,HYDERABAD,HITECH CITY CASHIER 1
2025-12-01,QAFFEINE HITECH CITY,LARGE GINGER TEA,139.0,1.0,QAFFEINE,Carry-Out,QAH/IN/1/018967/2025,HOT BEVERAGE,BEVERAGES,139,3.48,3.48,6.96,2025-12-01 18:18:04,HYDERABAD,HITECH CITY CASHIER 1
2025-12-01,QAFFEINE HITECH CITY,QAFFEINE WATER,57.14,1.0,QAFFEINE,Carry-Out,QAH/IN/1/018968/2025,BEVERAGE,BEVERAGES,57.14,1.43,1.43,2.86,2025-12-01 18:26:51,HYDERABAD,HITECH CITY CASHIER 1
2025-12-01,QAFFEINE HITECH CITY,CARDAMOM TEA,139.0,1.0,QAFFEINE,Carry-Out,QAH/IN/1/018968/2025,Q HOT TEA,BEVERAGES,139,3.48,3.48,6.96,2025-12-01 18:26:51,HYDERABAD,HITECH CITY CASHIER 1
2025-12-01,QAFFEINE HITECH CITY,CAPPUCCINO ( HOT ),154.0,1.0,QAFFEINE,Carry-Out,QAH/IN/1/018968/2025,Q CLASSIC COFFEE HOUSE BLEND,BEVERAGES,154,3.85,3.85,7.7,2025-12-01 18:26:51,HYDERABAD,HITECH CITY CASHIER 1
2025-12-01,QAFFEINE HITECH CITY,SCHEZWAN CHICKEN WRAP,188.0,1.0,QAFFEINE,Carry-Out,QAH/IN/1/018968/2025,WRAPS,FOOD,188,4.7,4.7,9.4,2025-12-01 18:26:51,HYDERABAD,HITECH CITY CASHIER 1
2025-12-01,QAFFEINE HITECH CITY,LARGE ELACHI TEA,139.0,1.0,QAFFEINE,Carry-Out,QAH/IN/1/018968/2025,HOT BEVERAGE,BEVERAGES,139,3.48,3.48,6.96,2025-12-01 18:26:51,HYDERABAD,HITECH CITY CASHIER 1
